"Флемоклав Солютаб таблетки 625 мг, 20 шт.",Аптека Фармленд №946ул.Жукова д.3/1  ,427.37,2
"Флемоклав Солютаб таблетки 625 мг, 20 шт.",Фармленд №500ул.Менделеева д.128/3,427.37,3
"Флемоклав Солютаб таблетки 625 мг, 20 шт.",Фармленд №86ул.Батырская д.6,427.37,1
"Флемоклав Солютаб таблетки 625 мг, 20 шт.","Фармленд №231 ул. К. Маркса, 44",428.22,2
"Флемоклав Солютаб таблетки 625 мг, 20 шт.",Фармленд №24ул.Рыльского д.13,428.22,1
"Флемоклав Солютаб таблетки 625 мг, 20 шт.","Фармленд №175 ул. С. Перовской, 52/2",429.72,2
"Флемоклав Солютаб таблетки 625 мг, 20 шт.","Фармленд №103ул. А. Королева, 2",432.94,1
"Флемоклав Солютаб таблетки 625 мг, 20 шт.",Фармленд №205ул.Ахметова д.297,439.19,3
"Аугментин таблетки 375 мг, 20 шт.",Фармленд №205ул.Ахметова д.297,246.39,2
"Аугментин таблетки 375 мг, 20 шт.",Фармленд №205ул.Ахметова д.297,247.69,1
"Флемоклав Солютаб таблетки 625 мг, 20 шт.",Фармленд №350ул.Дагестанская д.21  ,439.19,6
"Флемоклав Солютаб таблетки 625 мг, 20 шт.","Доктор СтолетовУфа, улица Энтузиастов, 20",483.0,1
"Флемоклав Солютаб таблетки 625 мг, 20 шт.","Доктор СтолетовУфа, улица Маршала Жукова, 37",484.0,1
"Аугментин таблетки 375 мг, 20 шт.","Фармленд №300ул. Шафиева, 28",247.68,2
"Аугментин ЕС 600мг+42,9 мг 5 мл фл",Фармленд №350ул.Дагестанская д.21  ,531.52,10
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл",Фармленд №350ул.Дагестанская д.21  ,142.87,1
"Аугментин ЕС 600мг+42,9 мг 5 мл фл",Фармленд №500ул.Менделеева д.128/3,531.52,10
"Аугментин ЕС 600мг+42,9 мг 5 мл фл",Фармленд №500ул.Менделеева д.128/3,516.03,1
"Аугментин ЕС 600мг+42,9 мг 5 мл фл",Фармленд №256пр-кт Октября д.106 ,544.75,5
Амоксициллин капс. 500мг №16,"Фармленд №300ул. Шафиева, 28",69.84,10
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл","Фармленд №300ул. Шафиева, 28",142.87,1
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл","Фармленд №300ул. Шафиева, 28",147.35,3
Амоксициллин капс. 500мг №16,"Доктор СтолетовУфа, улица Энтузиастов, 20",107.0,3
Амоксициллин капс. 500мг №16,"Доктор СтолетовУфа, улица Маршала Жукова, 37",111.0,2
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл",Фармленд №24ул.Рыльского д.13,142.87,2
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл","Фармленд №230 ул. Р. Зорге, 45",142.88,3
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл",Фармленд №86ул.Батырская д.6,142.88,3
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл","Фармленд №100 ул. Транспортная, 46",143.02,2
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл","Фармленд №125 ул. Мубарякова, 10/1",143.02,1
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №55ул.Ленина д.21,166.62,3
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №86ул.Батырская д.6,166.62,4
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.","Фармленд №97 ул. Ухтомского, 17",166.62,6
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Аптека Фармленд №111ул.Цурюпа 79б,173.72,18
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.","Фармленд №103ул. А. Королева, 2",173.72,9
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.","Фармленд №125 ул. Мубарякова, 10/1",173.72,8
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.","Фармленд №125 ул. Мубарякова, 10/1",175.06,1
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №184ул.50 лет СССР   д.50,173.72,3
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.","Фармленд №234 ул. Ленина, 84",173.72,6
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №258ул.Гафури д.50  ,173.72,2
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №258ул.Гафури д.50  ,166.62,20
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №256пр-кт Октября д.106 ,167.43,14
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №256пр-кт Октября д.106 ,174.37,10
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.","Фармленд №128ул. З. Валиди, 58",173.72,7
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №23пр.Октября 11   ,173.72,3
"Аугментин таблетки 1 г, 14 шт.",Фармленд №184ул.50 лет СССР   д.50,303.0,3
"Аугментин таблетки 1 г, 14 шт.",Фармленд №580ул.Достоевского д.107,330.58,5
"Аугментин таблетки 1 г, 14 шт.",Фармленд №580ул.Достоевского д.107,341.86,17
"Аугментин таблетки 1 г, 14 шт.",Аптека Фармленд №111ул.Цурюпа 79б,341.86,10
"Аугментин таблетки 1 г, 14 шт.",Аптека Фармленд №946ул.Жукова д.3/1  ,341.86,14
"Аугментин таблетки 1 г, 14 шт.",Аптека Фармленд №951ул.Романтиков д.1  ,341.86,2
"Аугментин таблетки 1 г, 14 шт.","Фармленд №100 ул. Транспортная, 46",341.86,8
"Аугментин таблетки 1 г, 14 шт.","Фармленд №103ул. А. Королева, 2",341.86,5
"Аугментин таблетки 1 г, 14 шт.",Фармленд №112ул.Коммунистическая д.45,341.86,5
"Аугментин таблетки 1 г, 14 шт.","Фармленд №125 ул. Мубарякова, 10/1",341.86,5
"Аугментин таблетки 1 г, 14 шт.","Фармленд №128ул. З. Валиди, 58",341.86,11
"Аугментин таблетки 1 г, 14 шт.",Фармленд №205ул.Ахметова д.297,341.86,2
"Флемоклав Солютаб таблетки 625 мг, 20 шт.","Фармленд №175 ул. С. Перовской, 52/2",429.72,2
"Флемоклав Солютаб таблетки 625 мг, 20 шт.",Фармленд №205ул.Ахметова д.297,439.19,3
"Аугментин таблетки 375 мг, 20 шт.",Фармленд №205ул.Ахметова д.297,246.39,2
"Аугментин таблетки 375 мг, 20 шт.",Фармленд №205ул.Ахметова д.297,247.69,1
"Флемоклав Солютаб таблетки 625 мг, 20 шт.","Фармленд №103ул. А. Королева, 2",432.94,1
"Флемоклав Солютаб таблетки 625 мг, 20 шт.",Фармленд №350ул.Дагестанская д.21  ,439.19,6
"Флемоклав Солютаб таблетки 625 мг, 20 шт.","Доктор СтолетовУфа, улица Энтузиастов, 20",483.0,1
"Флемоклав Солютаб таблетки 625 мг, 20 шт.","Доктор СтолетовУфа, улица Маршала Жукова, 37",484.0,1
"Аугментин таблетки 375 мг, 20 шт.","Фармленд №300ул. Шафиева, 28",247.68,2
"Аугментин таблетки 375 мг, 20 шт.",Фармленд №86ул.Батырская д.6,247.68,2
"Аугментин таблетки 375 мг, 20 шт.","Фармленд №97 ул. Ухтомского, 17",247.68,3
"Аугментин таблетки 375 мг, 20 шт.","Фармленд №100 ул. Транспортная, 46",247.69,3
"Аугментин таблетки 375 мг, 20 шт.",Фармленд №10ул.Вологодская д.34,251.48,1
"Аугментин таблетки 375 мг, 20 шт.",Фармленд №10ул.Вологодская д.34,252.6,1
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл",Фармленд №24ул.Рыльского д.13,142.87,2
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл",Фармленд №350ул.Дагестанская д.21  ,142.87,1
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл","Фармленд №230 ул. Р. Зорге, 45",142.88,3
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл",Фармленд №86ул.Батырская д.6,142.88,3
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл","Фармленд №125 ул. Мубарякова, 10/1",143.02,1
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл","Фармленд №100 ул. Транспортная, 46",143.02,2
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл",Аптека Фармленд №111ул.Цурюпа 79б,144.03,2
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл","Фармленд №128ул. З. Валиди, 58",144.03,1
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл",Фармленд №514ул.Первомайская д.98  ,144.03,3
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл",Фармленд №229ул.Айская д.72  ,145.81,1
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл",Фармленд №229ул.Айская д.72  ,145.94,1
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.","Фармленд №100 ул. Транспортная, 46",173.72,2
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.","Фармленд №100 ул. Транспортная, 46",166.62,5
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.","Фармленд №100 ул. Транспортная, 46",175.06,1
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.","Фармленд №103ул. А. Королева, 2",173.72,9
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.","Фармленд №128ул. З. Валиди, 58",173.72,7
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.","Фармленд №125 ул. Мубарякова, 10/1",173.72,8
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.","Фармленд №125 ул. Мубарякова, 10/1",175.06,1
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №184ул.50 лет СССР   д.50,173.72,3
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №205ул.Ахметова д.297,173.72,6
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №23пр.Октября 11   ,173.72,3
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.","Фармленд №234 ул. Ленина, 84",173.72,6
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №24ул.Рыльского д.13,173.72,2
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №258ул.Гафури д.50  ,173.72,2
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №258ул.Гафури д.50  ,166.62,20
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №350ул.Дагестанская д.21  ,173.72,13
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №350ул.Дагестанская д.21  ,174.34,19
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №350ул.Дагестанская д.21  ,174.98,1
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №350ул.Дагестанская д.21  ,176.44,10
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №500ул.Менделеева д.128/3,173.72,3
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №500ул.Менделеева д.128/3,166.62,4
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №514ул.Первомайская д.98  ,173.72,9
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №580ул.Достоевского д.107,173.72,5
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №580ул.Достоевского д.107,176.44,1
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Аптека Фармленд №946ул.Жукова д.3/1  ,174.34,10
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Аптека Фармленд №946ул.Жукова д.3/1  ,175.03,1
"Аугментин таблетки 1 г, 14 шт.",Фармленд №580ул.Достоевского д.107,330.58,5
"Аугментин таблетки 1 г, 14 шт.",Фармленд №580ул.Достоевского д.107,341.86,17
"Аугментин таблетки 1 г, 14 шт.",Аптека Фармленд №111ул.Цурюпа 79б,341.86,10
"Аугментин таблетки 1 г, 14 шт.",Аптека Фармленд №946ул.Жукова д.3/1  ,341.86,14
"Аугментин таблетки 1 г, 14 шт.",Аптека Фармленд №951ул.Романтиков д.1  ,341.86,2
"Аугментин таблетки 1 г, 14 шт.","Фармленд №100 ул. Транспортная, 46",341.86,8
"Аугментин таблетки 1 г, 14 шт.","Фармленд №103ул. А. Королева, 2",341.86,5
"Аугментин таблетки 1 г, 14 шт.",Фармленд №112ул.Коммунистическая д.45,341.86,5
"Аугментин таблетки 1 г, 14 шт.","Фармленд №125 ул. Мубарякова, 10/1",341.86,5
"Аугментин таблетки 1 г, 14 шт.","Фармленд №128ул. З. Валиди, 58",341.86,11
"Аугментин таблетки 1 г, 14 шт.",Фармленд №205ул.Ахметова д.297,341.86,2
"Аугментин таблетки 1 г, 14 шт.",Фармленд №23пр.Октября 11   ,341.86,9
"Аугментин таблетки 1 г, 14 шт.","Фармленд №231 ул. К. Маркса, 44",341.86,4
"Аугментин таблетки 1 г, 14 шт.","Фармленд №234 ул. Ленина, 84",341.86,15
"Аугментин таблетки 1 г, 14 шт.",Фармленд №24ул.Рыльского д.13,341.86,10
"Аугментин таблетки 1 г, 14 шт.",Фармленд №258ул.Гафури д.50  ,341.86,14
"Аугментин таблетки 1 г, 14 шт.","Фармленд №103ул. А. Королева, 2",341.86,5
"Аугментин таблетки 1 г, 14 шт.",Фармленд №112ул.Коммунистическая д.45,341.86,5
"Аугментин таблетки 1 г, 14 шт.","Фармленд №125 ул. Мубарякова, 10/1",341.86,5
"Аугментин таблетки 1 г, 14 шт.","Фармленд №128ул. З. Валиди, 58",341.86,11
"Аугментин таблетки 1 г, 14 шт.",Фармленд №205ул.Ахметова д.297,341.86,2
"Аугментин таблетки 1 г, 14 шт.",Фармленд №23пр.Октября 11   ,341.86,9
"Аугментин таблетки 1 г, 14 шт.","Фармленд №231 ул. К. Маркса, 44",341.86,4
"Аугментин таблетки 1 г, 14 шт.","Фармленд №234 ул. Ленина, 84",341.86,15
"Аугментин таблетки 1 г, 14 шт.",Фармленд №24ул.Рыльского д.13,341.86,10
"Аугментин таблетки 1 г, 14 шт.",Фармленд №258ул.Гафури д.50  ,341.86,14
"Аугментин таблетки 1 г, 14 шт.",Фармленд №350ул.Дагестанская д.21  ,341.86,1
"Аугментин таблетки 1 г, 14 шт.",Фармленд №500ул.Менделеева д.128/3,341.86,18
"Аугментин таблетки 1 г, 14 шт.",Фармленд №514ул.Первомайская д.98  ,341.86,20
"Аугментин таблетки 1 г, 14 шт.",Фармленд №55ул.Ленина д.21,341.86,12
"Аугментин таблетки 1 г, 14 шт.",Фармленд №580ул.Достоевского д.107,341.86,17
"Аугментин таблетки 1 г, 14 шт.",Фармленд №580ул.Достоевского д.107,330.58,5
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №205ул.Ахметова д.297,173.72,6
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №23пр.Октября 11   ,173.72,3
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.","Фармленд №234 ул. Ленина, 84",173.72,6
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №24ул.Рыльского д.13,173.72,2
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №258ул.Гафури д.50  ,173.72,2
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №258ул.Гафури д.50  ,166.62,20
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №350ул.Дагестанская д.21  ,173.72,13
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №350ул.Дагестанская д.21  ,174.34,19
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №350ул.Дагестанская д.21  ,174.98,1
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №350ул.Дагестанская д.21  ,176.44,10
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №500ул.Менделеева д.128/3,173.72,3
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №500ул.Менделеева д.128/3,166.62,4
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №514ул.Первомайская д.98  ,173.72,9
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №580ул.Достоевского д.107,173.72,5
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №580ул.Достоевского д.107,176.44,1
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Аптека Фармленд №946ул.Жукова д.3/1  ,174.34,10
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Аптека Фармленд №946ул.Жукова д.3/1  ,175.03,1
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №10ул.Вологодская д.34,174.37,10
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №10ул.Вологодская д.34,175.8,4
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №256пр-кт Октября д.106 ,174.37,10
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №256пр-кт Октября д.106 ,167.43,14
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.","Фармленд №224 ул. Первомайская, 23",175.01,29
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл",Фармленд №86ул.Батырская д.6,142.88,3
