"Флемоклав Солютаб таблетки 625 мг, 20 шт.",Аптека Фармленд №946ул.Жукова д.3/1  ,427.37,2
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл","Фармленд №100 ул. Транспортная, 46",143.02,2
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл","Фармленд №125 ул. Мубарякова, 10/1",143.02,1
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл",Аптека Фармленд №111ул.Цурюпа 79б,144.03,2
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл","Фармленд №128ул. З. Валиди, 58",144.03,1
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл",Фармленд №514ул.Первомайская д.98  ,144.03,3
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл",Фармленд №229ул.Айская д.72  ,145.81,1
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл",Фармленд №229ул.Айская д.72  ,145.94,1
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл",Фармленд №184ул.50 лет СССР   д.50,147.35,1
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл","Фармленд №300ул. Шафиева, 28",147.35,3
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл","Фармленд №300ул. Шафиева, 28",142.87,1
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл","Фармленд №231 ул. К. Маркса, 44",148.29,1
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл",Фармленд №258ул.Гафури д.50  ,148.29,1
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл",Фармленд №55ул.Ленина д.21,148.29,2
"Аугментин таблетки 1 г, 14 шт.","Фармленд №231 ул. К. Маркса, 44",341.86,4
"Аугментин таблетки 1 г, 14 шт.","Фармленд №234 ул. Ленина, 84",341.86,15
"Аугментин таблетки 1 г, 14 шт.",Фармленд №24ул.Рыльского д.13,341.86,10
"Аугментин таблетки 1 г, 14 шт.",Фармленд №258ул.Гафури д.50  ,341.86,14
"Аугментин таблетки 1 г, 14 шт.",Фармленд №350ул.Дагестанская д.21  ,341.86,1
"Аугментин таблетки 1 г, 14 шт.",Фармленд №500ул.Менделеева д.128/3,341.86,18
"Аугментин таблетки 1 г, 14 шт.",Фармленд №580ул.Достоевского д.107,341.86,17
"Аугментин таблетки 1 г, 14 шт.",Фармленд №580ул.Достоевского д.107,330.58,5
"Аугментин таблетки 1 г, 14 шт.",Фармленд №514ул.Первомайская д.98  ,341.86,20
"Аугментин таблетки 1 г, 14 шт.",Фармленд №55ул.Ленина д.21,341.86,12
"Аугментин таблетки 1 г, 14 шт.","Фармленд №224 ул. Первомайская, 23",343.31,7
"Аугментин таблетки 1 г, 14 шт.",Фармленд №229ул.Айская д.72  ,343.31,12
"Аугментин таблетки 1 г, 14 шт.","Фармленд №97 ул. Ухтомского, 17",341.86,3
"Аугментин таблетки 1 г, 14 шт.","Доктор СтолетовУфа, улица Энтузиастов, 20",362.0,2
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл",Аптека Фармленд №111ул.Цурюпа 79б,144.03,2
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл","Фармленд №128ул. З. Валиди, 58",144.03,1
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл",Фармленд №514ул.Первомайская д.98  ,144.03,3
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл",Фармленд №229ул.Айская д.72  ,145.81,1
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл",Фармленд №229ул.Айская д.72  ,145.94,1
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл",Фармленд №184ул.50 лет СССР   д.50,147.35,1
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл","Фармленд №300ул. Шафиева, 28",147.35,3
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл","Фармленд №300ул. Шафиева, 28",142.87,1
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл","Фармленд №231 ул. К. Маркса, 44",148.29,1
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл",Фармленд №258ул.Гафури д.50  ,148.29,1
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл",Фармленд №256пр-кт Октября д.106 ,148.88,4
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл",Фармленд №55ул.Ленина д.21,148.29,2
Амоксициллин таб. 500мг №20,"Доктор СтолетовУфа, улица Энтузиастов, 20",67.0,4
Амоксициллин таб. 500мг №20,"Доктор СтолетовУфа, улица Маршала Жукова, 37",99.0,1
"Аугментин таблетки 375 мг, 20 шт.",Фармленд №10ул.Вологодская д.34,252.6,1
"Аугментин таблетки 375 мг, 20 шт.",Фармленд №10ул.Вологодская д.34,251.48,1
"Аугментин таблетки 375 мг, 20 шт.","Фармленд №224 ул. Первомайская, 23",252.77,2
"Аугментин таблетки 375 мг, 20 шт.",Фармленд №514ул.Первомайская д.98  ,255.11,2
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл","Фармленд №175 ул. С. Перовской, 52/2",115.82,1
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл","Фармленд №175 ул. С. Перовской, 52/2",119.02,3
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл",Фармленд №205ул.Ахметова д.297,115.82,10
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл",Фармленд №205ул.Ахметова д.297,120.46,1
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл",Фармленд №205ул.Ахметова д.297,120.72,5
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл",Фармленд №205ул.Ахметова д.297,121.4,3
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл",Фармленд №500ул.Менделеева д.128/3,116.34,4
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл","Фармленд №125 ул. Мубарякова, 10/1",117.75,1
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл",Фармленд №24ул.Рыльского д.13,117.75,4
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл",Фармленд №55ул.Ленина д.21,117.75,1
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл",Фармленд №256пр-кт Октября д.106 ,118.88,4
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл",Фармленд №256пр-кт Октября д.106 ,119.48,10
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл","Фармленд №100 ул. Транспортная, 46",119.02,3
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл",Фармленд №112ул.Коммунистическая д.45,119.02,1
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл",Фармленд №184ул.50 лет СССР   д.50,119.02,1
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл","Фармленд №234 ул. Ленина, 84",119.02,5
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №350ул.Дагестанская д.21  ,173.72,13
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №350ул.Дагестанская д.21  ,174.34,19
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №350ул.Дагестанская д.21  ,174.98,1
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №350ул.Дагестанская д.21  ,176.44,10
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №500ул.Менделеева д.128/3,173.72,3
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №500ул.Менделеева д.128/3,166.62,4
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №514ул.Первомайская д.98  ,173.72,9
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №580ул.Достоевского д.107,173.72,5
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №580ул.Достоевского д.107,176.44,1
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Аптека Фармленд №946ул.Жукова д.3/1  ,174.34,10
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Аптека Фармленд №946ул.Жукова д.3/1  ,175.03,1
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №10ул.Вологодская д.34,174.37,10
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №10ул.Вологодская д.34,175.8,4
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.","Фармленд №224 ул. Первомайская, 23",175.01,29
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №256пр-кт Октября д.106 ,174.37,10
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №256пр-кт Октября д.106 ,167.43,14
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Аптека Фармленд №951ул.Романтиков д.1  ,175.06,1
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Аптека Фармленд №951ул.Романтиков д.1  ,176.44,1
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.","Фармленд №100 ул. Транспортная, 46",175.06,1
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.","Фармленд №100 ул. Транспортная, 46",166.62,5
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.","Фармленд №100 ул. Транспортная, 46",173.72,2
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №112ул.Коммунистическая д.45,175.06,2
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.","Фармленд №125 ул. Мубарякова, 10/1",175.06,1
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.","Фармленд №125 ул. Мубарякова, 10/1",173.72,8
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл",Фармленд №500ул.Менделеева д.128/3,116.34,4
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл","Фармленд №125 ул. Мубарякова, 10/1",117.75,1
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл",Фармленд №24ул.Рыльского д.13,117.75,4
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл",Фармленд №55ул.Ленина д.21,117.75,1
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл",Фармленд №256пр-кт Октября д.106 ,118.88,4
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл",Фармленд №256пр-кт Октября д.106 ,119.48,10
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл","Фармленд №100 ул. Транспортная, 46",119.02,3
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл","Фармленд №175 ул. С. Перовской, 52/2",119.02,3
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл","Фармленд №175 ул. С. Перовской, 52/2",115.82,1
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл",Фармленд №112ул.Коммунистическая д.45,119.02,1
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл",Фармленд №184ул.50 лет СССР   д.50,119.02,1
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл","Фармленд №300ул. Шафиева, 28",119.02,3
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл","Фармленд №234 ул. Ленина, 84",119.02,5
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл",Фармленд №580ул.Достоевского д.107,119.02,3
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл",Фармленд №350ул.Дагестанская д.21  ,119.02,2
"Амоксиклав порошок для приготовления суспензии для приема внутрь 156,25 мг/5 мл, флакон 100 мл",Фармленд №229ул.Айская д.72  ,119.48,3
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл","Фармленд №300ул. Шафиева, 28",147.35,3
Амоксициллин таб. 500мг №20,"Фармленд №300ул. Шафиева, 28",104.09,2
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл","Фармленд №300ул. Шафиева, 28",142.87,1
Амоксициллин таб. 500мг №20,"Фармленд №300ул. Шафиева, 28",110.8,3
Амоксициллин таб. 500мг №20,"Фармленд №300ул. Шафиева, 28",112.97,5
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл",Фармленд №258ул.Гафури д.50  ,148.29,1
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл",Фармленд №55ул.Ленина д.21,148.29,2
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл",Фармленд №256пр-кт Октября д.106 ,148.88,4
"Аугментин порошок для приготовления суспензии для приема внутрь 125 мг + 31,25 мг/5 мл",Фармленд №500ул.Менделеева д.128/3,149.45,1
Амоксициллин таб. 500мг №20,"Доктор СтолетовУфа, улица Энтузиастов, 20",67.0,4
Амоксициллин таб. 500мг №20,"Доктор СтолетовУфа, улица Маршала Жукова, 37",99.0,1
Амоксициллин таб. 500мг №20,Фармленд №10ул.Вологодская д.34,119.63,1
Амоксициллин таб. 500мг №20,Фармленд №10ул.Вологодская д.34,125.37,2
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №10ул.Вологодская д.34,174.37,10
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №10ул.Вологодская д.34,175.8,4
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.","Фармленд №224 ул. Первомайская, 23",175.01,29
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №350ул.Дагестанская д.21  ,174.98,1
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №350ул.Дагестанская д.21  ,173.72,13
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №350ул.Дагестанская д.21  ,174.34,19
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №350ул.Дагестанская д.21  ,176.44,10
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Аптека Фармленд №946ул.Жукова д.3/1  ,175.03,1
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Аптека Фармленд №946ул.Жукова д.3/1  ,174.34,10
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Аптека Фармленд №951ул.Романтиков д.1  ,175.06,1
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Аптека Фармленд №951ул.Романтиков д.1  ,176.44,1
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.","Фармленд №100 ул. Транспортная, 46",175.06,1
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.","Фармленд №100 ул. Транспортная, 46",166.62,5
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.","Фармленд №100 ул. Транспортная, 46",173.72,2
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №112ул.Коммунистическая д.45,175.06,2
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.","Фармленд №125 ул. Мубарякова, 10/1",175.06,1
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.","Фармленд №125 ул. Мубарякова, 10/1",173.72,8
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.","Фармленд №231 ул. К. Маркса, 44",175.06,7
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.","Фармленд №231 ул. К. Маркса, 44",176.41,1
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.","Фармленд №175 ул. С. Перовской, 52/2",175.06,3
"Амоксициллин Сандоз таблетки 1000 мг, 12 шт.",Фармленд №229ул.Айская д.72  ,175.76,7
